business_id,name,neighborhood,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories
7fmTOgM3J0ry0jMEYYOKIA,Wright Family Medicine,,3800 W Ray Rd, Ste 21,Chandler,AZ,85226,33.32066606,-111.9072831,3,1,Health & Medical;Doctors;Family Practice
vAuzGR-ufeLu3Y_U5UlO_w,Stick E Rice,Eastside,2544 E Desert Inn Rd,Las Vegas,NV,89121,36.1308785,-115.1150025,4,53,0,Thai;Restaurants
MU6LuDKZWeE8hQW1MMZklQ,Pioneer Landscaping Materials,,11550 W Northern,Peoria,AZ,85345,33.550864,-112.307043,1,3,1,Home Services;Building Supplies
zJd73MwVAoPILBIJUevIHA,Ox Sports Bar,,3209 E Pinchot Ave,Phoenix,AZ,85018,33.4820152,-112.0122738,3.5,3,0,Bars;Sports Bars;Nightlife
O5xFslbI7ZH1sq6zOEJIdg,Hinckley Coffee & Donuts,,1388 Ridge Rd,Hinckley,OH,44233,41.23862903,-81.74514234,5,6,1,Coffee & Tea;Bakeries;Donuts;Food
GjN0jxb1sW2mX0QEEqq77w,Eko Sushi,Sud-Ouest,3502 Rue Notre-Dame Ouest,Montréal,QC,H4C 1P3,45.4803144,-73.5794934,4,9,1,Restaurants;Japanese;Sushi Bars
xVmBc0jyYkb9rjz6X9BPiQ,Hoang Oanh Sandwich,Ville-Marie,1071 Boul Saint-Laurent,Montréal,QC,H2Z 1J6,45.508483,-73.560387,3.5,24,1,Sandwiches;Restaurants
gU9_PUEdOOoBaSM49SRObg,Parry's Pizzeria & Bar,,6851 Northlake Mall Dr,Charlotte,NC,28216,35.352549,-80.851181,3.5,15,1,Beer Bar;Nightlife;Pizza;Bars;Restaurants
EpLubXwajxLet8lTbJwJKQ,PostNet,Sunrise,6895 E Lake Mead Blvd, Ste 6,Las Vegas,NV,89156,36.19418,-115.025472,3,1,Shipping Centers;Notaries;Printing Services;Local Services
wTw_dZqq_HMFEaoW-id8-A,Auto Painting AZ,,13433 E Chandler Blvd,Chandler,AZ,85225,33.3061529,-111.7927843,4.5,14,1,Automotive;Body Shops;Auto Repair
Xgz_NU2-wZWxQWXUFI4T2w,BEAT E's Ribs & More,,478 N Arizona Ave,Chandler,AZ,85225,33.31107874,-111.8416857,5,3,0,Restaurants;Chicken Wings;Burgers;Barbeque
dpP6rBajzl0rezU4_vOZdA,Dietz Hans,,Kirchstr. 7,Ludwigsburg,BW,71634,48.8968,9.1903,3,3,0,Meat Shops;Butcher;Food;Specialty Food
Vbkb2shDxUE8H3PzrFnypA,Ella's Deli,Eken Park,2902 E Washington Ave,Madison,WI,53704,43.1035133,-89.344598,3,249,1,Local Flavor;Restaurants;Burgers;Museums;American (Traditional);Delis;Arts & Entertainment;Food;Ice Cream & Frozen Yogurt
6lHpgAUEWmgfojxgWYb7qw,Dua Anit MD,,7010 Smoke Ranch Rd,Las Vegas,NV,89128,36.2037031,-115.2464235,3.5,3,1,Health & Medical;Internal Medicine;Doctors
A1ZRCrjOMOwQGj2hCYWDEQ,KFC,Summerlin,10267 W Charleston Blvd.,Las Vegas,NV,89135,36.1588,-115.316,1.5,38,1,Chicken Wings;Restaurants;Fast Food
L2w7QtogInHnU9hyzegETA,Triangle Market,Capitol,302 State St,Madison,WI,53703,43.0749221,-89.3903345,2.5,7,1,Grocery;Food
U8yokFD3LyLpw9Eyndv2ig,Sachi Sushi,,1122 Dorval Drive,Oakville,ON,L6M 3E4,43.4491745,-79.7054112,4,18,1,Japanese;Restaurants
bfDFsdWAXbVFZFYqv8KTjg,Sparkling Earth Products,,2005 W Rose Garden Ln,Phoenix,AZ,85027,33.6764923,-112.1027002,5,3,1,Sports Wear;Screen Printing;Shopping;Local Services;Sporting Goods;Fashion;Accessories
3a1w3Ufs9CCC3GJTAV8EpQ,McDonald's,,4500 University Ave,Madison,WI,53705,43.075892,-89.454836,1.5,6,1,Fast Food;Restaurants;Burgers
l5zOS7EowlZR4cV9WC1SYg,Zia Record Exchange,,3029 N Alma School Rd, Ste 114,Chandler,AZ,85224,33.35083465,-111.8575826,4,1,Bookstores;Books;Mags;Music & Video;Shopping;Music & DVDs
IJrRJLKS7qxzzVUkh1U5iA,Tio Freddys Mexican Food-Jalapenos,,5630 W Camelback Rd,Glendale,AZ,85301,33.509976,-112.179133,4.5,3,0,Restaurants;Mexican
raOHWpVZKTBxSBEAKelRFA,Paint Colours Unlimited,,502 Adelaide Street W,Toronto,ON,M5V 1T2,43.6459354,-79.4004675,4.5,3,0,Shopping
BniKRU3VRju7IAy5bn2RXQ,The Caribbean Queen of Patties,Bloordale Village,1294 Bloor Street W,Toronto,ON,M6H 1N9,43.6585983,-79.4421236,3,7,1,Caribbean;Restaurants;Specialty Food;Food
q2ZwmOSKMojaW6VmmtuRSg,Red Brick Property Management,,6239 E Brown Rd, Ste 105,Mesa,AZ,85205,33.43711907,-111.6959619,4,1,Home Services;Real Estate Services;Real Estate Agents;Real Estate;Property Management
ySRaNkXgv0jmuT4HhmgSog,WisePies Pizza & Salad,,521 S College Ave, Ste 110,Tempe,AZ,85281,33.4246118,-111.9347836,4,0,Pizza;Salad;Chicken Wings;Restaurants
BZwugy7iqoTKxS_4QPQhgw,El Diablo Apartments,,1201 S McClintock Dr,Tempe,AZ,85281,33.416073,-111.908274,5,3,1,Apartments;Real Estate;Home Services
ob7g90QKvg8jqmsheXUEnw,Randall Carpet Care,,,Goodyear,AZ,85338,33.35802589,-112.4220416,5,12,1,Home Services;Shopping;Carpeting;Home & Garden;Flooring;Local Services;Carpet Cleaning
UwXOqtr0LCoWsGXP96fOuQ,Fiesta Filipina Cuisine,Anthem,2980 St Rose Pkwy, Ste 120,Henderson,NV,89183,36.00540365,-115.1178317,3.5,1,Fast Food;Filipino;Restaurants;Specialty Food;Ethnic Food;Food
#NAME?,Alex and Ani Pittsburgh,Shadyside,5505 Walnut St,Pittsburgh,PA,15232,40.45141199,-79.93363135,3.5,12,1,Jewelry;Fashion;Accessories;Shopping
LcYrqMhUO_TITSXFk_SjJA,Sweet Tomatoes,,21001 North Tatum Blvd., #93,Phoenix,AZ,85050,33.67698791,-111.9762262,3.5,1,Soup;Restaurants;Buffets;Vegetarian;Salad
24QWSJrzQFH_2Fkv33mV9w,Stadtstrand Stuttgart,,Schönestr. 27,Stuttgart,BW,70372,48.802959,9.210664,4,15,1,Nightlife;Restaurants;Beer Garden;Bars;Beach Bars
2alo9GzeOsbg4jeKYFQmxQ,Santo's Pizza & Pasta,,7565 Pearl Rd,Cleveland,OH,44130,41.3592446,-81.8144522,4,61,1,Italian;Pizza;Food;Desserts;Restaurants
sOp6feWKRJ_77yP2z0S3NQ,Integra Springs at Kellswater Apartments,,4800 Integra Springs Blvd,Kannapolis,NC,28081,35.4693968,-80.6633095,2,5,1,Apartments;Real Estate;Home Services
BE04tjYHMhaHRQbAiJ9JTg,Dunkin' Donuts,,2267 Spider Dr NE,Kannapolis,NC,28083,35.46467753,-80.59212911,2.5,7,1,Coffee & Tea;Restaurants;Donuts;Food
ZMARe4JgyknnYfm_E1DoGw,Sheetz,,1210 Main St,Cuyahoga Falls,OH,44221,41.1199313,-81.4850437,2.5,3,1,Automotive;Gas Stations;Convenience Stores;Food
beuVp5CZxCdNvQIIPBS2rw,Chubby Cattle,Chinatown,3400 S Jones Blvd, Ste 15,Las Vegas,NV,89146,36.1273078,-115.2243612,4.5,1,Do-It-Yourself Food;Barbeque;Restaurants;Hot Pot;Chinese;Fondue;Mongolian;Food
5Ro4an5IOaDEb3UJRxOkeg,Mikes,Rosemont-La Petite-Patrie,2570 Boulevard Rosemont,Montréal,QC,H1Y 1K7,45.5472458,-73.585275,2.5,3,1,Breakfast & Brunch;Pizza;Noodles;Restaurants
SFov0pG7oHZMaqc9ow93nQ,West Mecklenburg Recycling Center,Steele Creek,8440 Byrum Dr,Charlotte,NC,28217,35.1920269,-80.9486321,3,3,1,Recycling Center;Local Services
WRrceQnznqiBVOanZEosqA,A-OK Foods,West Queen West,930 Queen Street W,Toronto,ON,M6J 2V1,43.6447726,-79.4160391,3.5,27,0,Restaurants;Japanese;Asian Fusion
iGvnkEz2efD9q-Z7ZcasWQ,Papa John's Pizza,,2836 E Indian School Rd,Phoenix,AZ,85016,33.4954365,-112.0197856,1.5,8,1,Pizza;Italian;Restaurants
eH96MBK-EAcC0Q-lYqIb8Q,Bravo Bistro,,2560 Matheson Boulevard E,Mississauga,ON,L4W 4Y9,43.65922551,-79.60353255,4.5,8,1,Polish;Restaurants;Italian;Cafes;Modern European
_Tn9xzE06-7kDH2CzRg9YA,City of Bridges Cafe,,1000 Airport Blvd,Pittsburgh,PA,15231,40.4956799,-80.2562685,1.5,8,1,Restaurants;American (Traditional)
rKYDQ8VhNO056xTflf5r1A,Desert Car Wash,Northwest,7890 W Ann Rd, Ste 110,Las Vegas,NV,89149,36.26332,-115.267027,4.5,1,Car Wash;Auto Detailing;Automotive
MJj1cS7SLH8JUIXEPm3ijQ,TBG's Balkan Steakhouse,,3175 Rutherford Road, Unit 17, Building E,Vaughan,ON,L4K 0A3,43.82829825,-79.53568236,1,Steakhouses;Restaurants
Ipg7wA2eBRjJsr8asIY9Yg,BECKLEY Boutique,The Strip,3708 Las Vegas Blvd S,Las Vegas,NV,89109,36.109622,-115.1732124,4.5,3,0,Shopping;Fashion;Women's Clothing;Personal Shopping
o_6W4vPRdG8eO7z2SIc0_Q,Robeks,,23420 Lorain Rd, Ste 500,North Olmsted,OH,44070,41.4346235,-81.8812834,3.5,1,Food;Juice Bars & Smoothies
ZwuXH38BeILJN3fa15XACg,Drybar - Scottsdale,,15147 N Scottsdale Rd, Ste 115,Scottsdale,AZ,85254,33.62361587,-111.9241569,4,1,Beauty & Spas;Hair Salons;Blow Dry/Out Services
mB4sixJJo5hSIuZEWILdXw,Portapedal Bike,,2054 E Southern Ave,Tempe,AZ,85282,33.3929838,-111.8979702,5,6,1,Automotive;Bikes;Motorcycle Dealers;Bike Repair/Maintenance;Local Services;Shopping;Sporting Goods;Active Life
H-gllDEH0DHqE-HmzdHtKg,Jersey Mike's Subs,,4715 S Rural Rd,Tempe,AZ,85282,33.3800215,-111.9278632,2.5,22,1,Sandwiches;Delis;Restaurants;Fast Food
YTVa60Fn-_33SIyNhMWRgg,Tintas,,13343 W Foxfire Dr, Ste 1,Surprise,AZ,85378,33.6417686,-112.3469874,3,1,Home Services;Building Supplies;Flooring
FB50TrfcJOHAL7a0JmAb0g,31KreationsLV,Northwest,3231 N Decatur Blvd,Las Vegas,NV,89130,36.21799588,-115.2080146,2.5,3,1,Local Services;Arts & Crafts;Graphic Design;Professional Services;Screen Printing;Shopping;Embroidery & Crochet;Screen Printing/T-Shirt Printing
bpvv9BpcTlkLeMbYSQZDsw,SteamMasters,West View,4535 Mcknight Rd,Pittsburgh,PA,15229,40.5006447,-80.0121147,4.5,5,1,Shopping;Local Services;Home & Garden;Home Services;Carpet Cleaning;Home Cleaning;Air Duct Cleaning
PV1lnCp6_OVsR93El679BQ,Papa Jackie,,4745 Boulevard Grande Allée,Brossard,QC,J4Z 1E2,45.4817192,-73.4548336,4,17,0,Restaurants;Chinese
x8YzT_havw_O8y4uxzBb-w,Details Home Boutique,,4301 Park Rd, Ste D, Park Road Shopping Center,Charlotte,NC,28209,35.1731418,-80.8502018,1,Furniture Stores;Home Decor;Interior Design;Home Services;Shopping;Home & Garden
bMHr_JmQxxrWLZkLVVpa7g,Sawmill Trail,,,Las Vegas,NV,89149,36.35498135,-115.6404825,4,5,1,Active Life;Hiking
BNeS_hZfmdQWsqewj-LuDA,Ting's Kitchen,,3200 McIntyre Square Dr,Pittsburgh,PA,15237,40.55316272,-80.0155167,4.5,52,1,Chinese;Taiwanese;Szechuan;Restaurants
EsavKbM2kC8A7_2G5LQQwg,Safeway Tours,Downtown Core,,Toronto,ON,,43.653226,-79.3831843,2.5,26,1,Hotels & Travel;Tours
krPKgiC0EolDhSHz3kLp6g,International Marketplace,,5000 S Decatur Blvd,Las Vegas,NV,89118,36.0995353,-115.2069423,4,255,1,Grocery;Specialty Food;Ethnic Food;Imported Food;Seafood Markets;Food;International Grocery
AechGrlWajMpNejnxEDFlA,Renewal by Andersen,,5175 W Diablo Dr, Ste 110,Las Vegas,NV,89118,36.0888155,-115.2116752,3.5,1,Home Services;Door Sales/Installation;Windows Installation
KCjUVqd1wSuK1AK0RbWczg,Target,Homestead,360 Waterfront Dr E,Homestead,PA,15120,40.4121132,-79.9113203,3.5,25,1,Department Stores;Fashion;Shopping
i6x-Wf2uvx4YydJpPmaXmg,Dozen Cupcakes,Squirrel Hill,1707 Murray Ave,Pittsburgh,PA,15289,40.4377104,-79.9228343,3.5,44,0,Bakeries;Desserts;Food
Gmvzwg739HcSDz7bb_5QTA,Rocco's Pizza,,1053 Portage Trl,Cuyahoga Falls,OH,44221,41.1426089,-81.4963308,4,11,1,Pizza;Restaurants
Ak0fXeZOtaEFFwFXg7tz1w,Cleveland Steamer Cleaner,Jefferson,5081 W 161st St,Brookpark,OH,44142,41.45232433,-81.78421322,5,10,1,Shopping;Contractors;Carpet Cleaning;Home & Garden;Local Services;Appliances;Home Services
9UgZlpPSVHj-_z_k13Wd6Q,International Minute Press,,14525 N 79th St, Ste E,Scottsdale,AZ,85260,33.6168788,-111.909291,5,1,Graphic Design;Professional Services;Local Services;Shopping;Screen Printing/T-Shirt Printing;Customized Merchandise;Printing Services
p_wgylnWMXSLlPGCRYSarQ,Red Rockets 192 Grill,,Toronto Pearson Airport, 3111 Convair Drive,Mississauga,ON,L5P,43.67182896,-79.59627801,3,1,Restaurants;American (Traditional)
oL_fYqSHG63vR0TBMyoo_A,Green Leaf's & Bananas,Downtown,875 S Grand Central Pkwy, Ste 1490,Las Vegas,NV,89106,36.163691,-115.157758,2,1,Soup;Restaurants;Ice Cream & Frozen Yogurt;Food;Salad;Juice Bars & Smoothies
RJMblVTTzmEefL8Cge_TrQ,T|Bar,Downtown Core,Chelsea Hotel, 33 Gerrard Street W,Toronto,ON,M5G 1Z4,43.658428,-79.3831689,3.5,1,Nightlife;Bars;Indian;Restaurants;Hotels;Hotels & Travel;Event Planning & Services
d2VIjNbJpJterw--jU-hUQ,Da House Of Jerk,Etobicoke,680 Rexdale Blvd,Etobicoke,ON,M9W 7J6,43.7210755,-79.6139697,2.5,12,1,Caribbean;Restaurants
znvLtOdq9a6d0qbwzb_qdQ,Legacy Fence Company,,,Waxhaw,NC,28173,34.9245935,-80.7434019,2.5,4,1,Fences & Gates;Home Services
uJqab7tfA5_5qBuEun0-sw,Crystal Buffet,Scarborough,22 Metropolitan Road,Scarborough,ON,M1R 2T6,43.7674555,-79.3020157,1.5,5,0,Restaurants;Buffets;Chinese
OIO1RVPOE6kfqnPptF38-Q,Modish Nail Spa,,7280 Caldwell Rd,Harrisburg,NC,28075,35.31562667,-80.67418583,4,32,1,Beauty & Spas;Nail Salons
99xbOvZz-stgtOxtEyPMUw,Shoppers Drug Mart,Riverdale,180 Danforth Avenue,Toronto,ON,M4K 1N2,43.6766328,-79.3566791,2.5,6,1,Drugstores;Shopping
kkvhQBT1Oh73sVSYZMXeDA,McDonald's,Starmount,9505 South Blvd,Charlotte,NC,28273,35.107271,-80.880374,1,8,1,Burgers;Fast Food;Restaurants
y_9Nu0uJ-VgRbGZf_6g49w,Waiter's Choice Catering,Starmount,8031 Arrowridge Blvd,Charlotte,NC,28273,35.134436,-80.908506,5,6,1,Caterers;Active Life;Professional Services;Personal Assistants;Party & Event Planning;Restaurants;Event Planning & Services
dj_loF1qsX7my_mXj_l3VA,Ultimate Choice Restoration,,3040 Simmons St, Ste 104,North Las Vegas,NV,89032,36.214698,-115.1786509,3.5,1,Damage Restoration;Home Services;Flooring;Local Services;Contractors;Air Duct Cleaning
9d1Vdmo2RbvFW9EQom31MQ,Hungry Howie's Pizza,,1033 S Court St,Medina,OH,44256,41.1201959,-81.8649687,4,5,0,Pizza;Restaurants
L11s10GOzc_0uL0VRtyugw,Rive Nail Skin Care Spa,,4522 William Penn Hwy,Murrysville,PA,15668,40.4258571,-79.6739384,5,4,1,Hair Removal;Skin Care;Waxing;Nail Salons;Beauty & Spas;Day Spas
n3iI8Io1mKqQg_geU_sifg,Discount Emissions and Auto Repair,,11237 N Cave Creek Rd,Phoenix,AZ,85020,33.588808,-112.047017,5,4,0,Financial Services;Auto Repair;Body Shops;Automotive;Oil Change Stations
7B-xM_3t9NKebmkEodw3CQ,Mr Hoagie,,4734 Lebanon Church Rd,Dravosburg,PA,15034,40.3543304,-79.9007092,3.5,11,1,Fast Food;Restaurants
Gf5Mn_XTGI58Hfxtd0zKCA,La Grillia d'Oro,LaSalle,7681 Boulevard Newman,Lasalle,QC,H8N 1X7,45.4386546,-73.6232077,4.5,4,0,Seafood;Steakhouses;Italian;Restaurants
FVY1s_lexa9oE4kBzesaLw,Harvey's,LaSalle,7881 Boulevard Newman,Lasalle,QC,H8N 1X7,45.4369784,-73.6250241,4,4,1,Burgers;Restaurants
yV3ak7F2t3n8SO7QsvLgEA,Cinemark,,600 Monroeville Mall,Monroeville,PA,15146,40.42859631,-79.79550384,4.5,37,1,Cinema;Arts & Entertainment
WQtacDLMzqmWC4Ks6cMyFQ,Fellini's Pizzeria,,100 Broughton Rd,Bethel Park,PA,15102,40.3441649,-80.0259367,4.5,3,0,Restaurants;Sandwiches;Pizza
c0SbeJsvK4eadb0wZYxYVA,Dispatch Pest Control,,660 Middlegate Rd,Henderson,NV,89011,36.0660754,-115.0241746,3.5,5,1,Local Services;Pest Control
YipK1WseLBW6UL3K6huBpw,Arizona Escapes,,,Tempe,AZ,85282,33.3897576,-111.9343636,5,3,1,Paddleboarding;Hiking;Active Life;Rafting/Kayaking
osyJM3RgLaBYFOEzRN-TpA,Lashes By Linda,Spring Valley,3585 S Durango, Ste 105,Las Vegas,NV,89147,36.1248783,-115.279894,4,1,Eyelash Service;Beauty & Spas
03iQwYQON-v1KxsNO8DRdw,Pizza-Service Arielle,,Wildunger Str. 58,Stuttgart,BW,70372,48.80325,9.227,4.5,7,1,Food Delivery Services;Food
5o5xDSgOocBEeu_MVIckTg,Rocky River Nature Center,,24000 Valley Pkwy,North Olmsted,OH,44070,41.4104366,-81.8805905,5,14,1,Active Life;Arts & Entertainment;Museums;Parks
-_vMcLccKfH-3UuXogxiHQ,LiV Yoga Studio,Liberty Village,155 Liberty St,Toronto,ON,M6K 3G3,43.6375096,-79.4245727,4,3,0,Fitness & Instruction;Active Life;Yoga
NW366Ota9w52nYofW99u1g,United Artists Showcase Theatre 8,The Strip,3769 Las Vegas Blvd S,Las Vegas,NV,89109,36.10431638,-115.1721412,2.5,69,1,Arts & Entertainment;Performing Arts;Cinema
UONIdcsPnUSC1IZmlUUCeA,Tokyo Express,,3375 Cloverleaf Pkwy,Kannapolis,NC,28083,35.4478523,-80.6050342,4,6,1,Japanese;Restaurants
9ZQaP3vwSWnDA0hQHAEFGw,Big Frog Custom T-Shirts & More,Southwest,10660 Southern Highlands Pkwy, Ste 108,Las Vegas,NV,89141,35.9954045,-115.2054405,5,1,Screen Printing/T-Shirt Printing;Local Services
Y_5PAKqqcpt1nRF4mahJkg,Canadian Tire,Scarborough,111 Rylander Boulevard,Scarborough,ON,M1B 4X3,43.7971393,-79.1540338,2,5,1,Fashion;Auto Repair;Department Stores;Shopping;Tires;Automotive
#NAME?,Panda Express,,2434 E Baseline Rd, Ste 101,Phoenix,AZ,85042,33.3785008,-112.0286997,2.5,1,Chinese;Fast Food;Restaurants
wGUmlG8Vy2g1jMx6fKtIkg,Ribcage Bbq,,87 Boat Club Rd,Monongahela,PA,15063,40.1976287,-79.9020931,3,10,1,Restaurants;Barbeque
F2SST-XhUtBSEFKhsyKkyg,Hudson Drive Hardware,,2735 Hudson Dr,Cuyahoga Falls,OH,44221,41.1475785,-81.4724688,4.5,3,1,Shopping;Home Services;Home & Garden;Building Supplies;Hardware Stores
PAjWYqHa9xjDUs_sXHFuWg,Tibet Foot Massage,Chinatown,5115 W Spring Mountain Rd,Las Vegas,NV,89146,36.12567845,-115.2110154,3.5,21,1,Beauty & Spas;Massage
vmRxmH_GieFfCbb8HOeUeQ,Salon Spa Tentation,Villeray-Saint-Michel-Parc-Extension,8860 Boulevard St-michel,Montréal,QC,H1Z 3G4,45.5702668,-73.6247303,3,3,1,Nail Salons;Hair Salons;Beauty & Spas;Day Spas
_8VkSb_Mryb6bHQxSWB7Pg,Swish Shabu Shabu,Chinatown,5115 W Spring Mountain Rd, Ste 121,Las Vegas,NV,89146,36.1261008,-115.211285,3.5,0,Hot Pot;Sushi Bars;Japanese;Restaurants;Fondue
Jpyh7MfaNysY3geXjhzqJQ,CHAR Pizzeria Napoletana,,25101 N Lake Pleasant Pkwy, Ste 1325,Peoria,AZ,85383,33.7115673,-112.2713709,4,1,Pizza;Italian;Restaurants
WwJLE6ENz9Eq-xUl4U2bdg,Centre for Contemporary Dental Concepts,,420 W Warner Rd, Ste 101,Tempe,AZ,85284,33.3351033,-111.943587,4,1,Cosmetic Dentists;Dentists;General Dentistry;Health & Medical;Oral Surgeons
ib5h1C7xgmZN47HjfWXPCQ,Quilters Depot,,4160 Library Rd,Pittsburgh,PA,15234,40.3563594,-80.0287569,2,3,1,Local Services
SQiZYht7y3kxkvV7171Grg,Phoenix Locksmith Pros,,2722 E Pinchot Ave,Phoenix,AZ,85016,33.4824163,-112.0226388,2.5,3,1,Home Services;Keys & Locksmiths
9QwivVrLDeODfZJTkLBtsA,Signature Graphics,,14425 N 79th St, Ste B,Scottsdale,AZ,85260,33.61595788,-111.90949,5,1,Auto Customization;Graphic Design;Printing Services;Vehicle Wraps;Local Services;Automotive;Professional Services
XmGyYue800vz5Af9IxDyfw,Pacific Sales Kitchen & Home,,15449 N Pima Rd,Scottsdale,AZ,85260,33.62615894,-111.8930998,3,7,1,Home & Garden;Shopping;Appliances;Kitchen & Bath;Electronics
7P1qCwW6bvIux6iNFhRWaQ,9Round Kickbox Fitness Scottsdale Shea,,9343 E Shea Blvd, Ste 145,Scottsdale,AZ,85260,33.5814789,-111.8795408,5,1,Nutritionists;Boxing;Fitness & Instruction;Active Life;Health & Medical;Kickboxing;Martial Arts;Trainers;Gyms
MobK3qIaoito7EN6MVZ3pg,Kangaroo Express,Ballantyne,15620 John J Delaney Dr,Charlotte,NC,28277,35.05884668,-80.8501482,3.5,5,1,Food;Automotive;Convenience Stores;Gas Stations
UqcCjCbN2SIiAGm9YyaNwg,The Shmooz,Riverdale,590 Pape Avenue,Toronto,ON,M4K 3R8,43.6751912,-79.3434759,4.5,15,1,Tea Rooms;Cafes;Coffee & Tea;Restaurants;Food
hFqAsajh9_t9iqnVsKJ2ug,Patacca Donald G, DDS,,1600 E Royalton Rd,Broadview Heights,OH,44147,41.313515,-81.674733,4,1,Dentists;Oral Surgeons;Health & Medical;Cosmetic Dentists
nFrGXtrthtf_WFoxAwQhrQ,Tuffy Tire & Auto Service Center,,165 Cleveland Street,Elyria,OH,44035,41.3731389,-82.0915237,3.5,3,1,Automotive;Oil Change Stations;Tires;Auto Repair
D96gPj6zUPLJDfnWh9Jiaw,Eastgate Cinemas,High Crossing,5202 High Crossing Blvd,Madison,WI,53718,43.137259,-89.292203,2.5,15,0,Cinema;Arts & Entertainment
0wUBRqU95D8URo5Ws4r5Qg,Steak 'n Shake,,7020 Aurora Rd,Aurora,OH,44202,41.3568496,-81.3895513,2,29,1,American (New);Diners;Restaurants;Breakfast & Brunch;Steakhouses;Burgers;Fast Food
svNL-EcyVxiZ-X74DhzNeA,Café Touski,Ville-Marie,2361 Rue Ontario Est,Montréal,QC,H2K 1W1,45.5311418,-73.5545896,4,31,1,Breakfast & Brunch;Food;Restaurants;Coffee & Tea;Gluten-Free;Comfort Food
1iZJlc1b6FfRsWa3FHm4lw,The Juice Standard,The Strip,3708 Las Vegas Blvd S,Las Vegas,NV,89109,36.1099345,-115.1754157,4,126,1,Juice Bars & Smoothies;Food
hQVHk7XXF7yYolllQJccLg,North Scottsdale Floral,,10806 N 71st Pl, Ste A,Scottsdale,AZ,85254,33.58454579,-111.9278721,5,1,Party Equipment Rentals;Chocolatiers & Shops;Specialty Food;Event Planning & Services;Food;Flowers & Gifts;Florists;Shopping;Flowers
Um1RlhIOjamlkF4YoAj_8w,Kierland Golf Club,,15636 N Clubgate Dr,Scottsdale,AZ,85254,33.6272127,-111.9353383,4,33,1,Active Life;Golf Lessons;Golf;Fitness & Instruction
6snHpcnfCyNnikDCga6fkw,InJoyable Birth Midwifery,,2135 E University Dr, Ste 114,Mesa,AZ,85213,33.4220745,-111.784825,5,1,Midwives;Health & Medical
yOeqMJ5dyXX-ImaZr27sbQ,Breathe,Plaza Midwood,1601 Fulton Ave,Charlotte,NC,28205,35.2204757,-80.8033478,4.5,4,0,Massage;Beauty & Spas
1Ri5qfaxkDXV2KU99iPlCA,Defer Tire,,955 Singletary Dr,Streetsboro,OH,44241,41.2526579,-81.360067,3.5,5,1,Tires;Automotive
pgtK_RgfhQZCKoOE-Hl7-g,GNC,,4119 Park Rd,Charlotte,NC,28209,35.1753411,-80.8498148,2.5,6,1,Health Markets;Food;Specialty Food;Shopping;Vitamins & Supplements
XP5xYARH0WB3eW_AmICbPA,Bram Cleaning & Tailoring,Mt. Washington,120 1/2 Shiloh St,Pittsburgh,PA,15211,40.4311046,-80.0073375,3,3,1,Laundry Services;Local Services;Dry Cleaning & Laundry
htUK5uwiYlKB4coz8-b1XQ,La Frontera,Steele Creek,1925 Westinghouse Blvd,Charlotte,NC,28273,35.128079,-80.938538,4,7,0,Mexican;Restaurants
9hPqmpOpH-POC0D0nlix3A,Silver Mine Subs,,655 W Warner Rd,Tempe,AZ,85284,33.3329516,-111.9472856,3.5,14,0,Restaurants;Sandwiches
fhBGGPyZjNc-7a1iExO9wQ,GoodLife Fitness,,7700 Keele St,Vaughan,ON,L4K 2A1,43.7988006,-79.5002317,3,8,1,Fitness & Instruction;Active Life;Gyms;Sports Clubs;Trainers
ZVtjS8Hvq2a6SxHxlehPGg,L'Amore Italian Restaurant,,3159 E Lincoln Dr,Phoenix,AZ,85016,33.53083136,-112.0133682,4.5,159,1,Italian;Restaurants
kcs-kFbI8oLJDxPHYv6JyA,Wilhelm Automotive,,8650 E Frank Lloyd Wright,Scottsdale,AZ,85260,33.6312807,-111.8939921,5,7,0,Automotive;Auto Repair
3H3KLktgOrKr9UzpUUSZwA,Baskin-Robbins,,8841 N 19th Ave, Ste 101,Phoenix,AZ,85021,33.5657923,-112.0991561,3.5,1,Ice Cream & Frozen Yogurt;Food
XRQR-VW-yuq1T3cijtEvbg,Clinique Podiatrique NDG,Notre-Dame-de-Grâce,6584 Rue Sherbrooke O,Montréal,QC,H4B 1N5,45.4632465,-73.6294796,5,3,1,Doctors;Podiatrists;Health & Medical;Medical Foot Care
7qHU_Zh5qEJP3DaaBHqWBg,Saigon Lotus,Chinatown,6 St Andrew Street,Toronto,ON,M5T 1K6,43.6543257,-79.3990234,4.5,82,1,Thai;Restaurants;Vietnamese;Vegan;Vegetarian
Jky3kVXZJArfGKL5iny22g,Coco Bistro,Entertainment District,348 Front Street W,Toronto,ON,M5V 0K3,43.6432252,-79.3920129,4,15,0,Restaurants;Breakfast & Brunch;Cafes
V9THpMJoHCgwuJY1Elj_zw,Liberty Suites,Langstaff,7191 Yonge Street, Suite 1201,Markham,ON,L3T 0C4,43.80339553,-79.42097204,3.5,1,Event Planning & Services;Hotels;Hotels & Travel
dTB-1jLJ3isOqq0sq7Pd7A,USA Money Today,,171 Gibson Rd,Henderson,NV,89014,36.0395946,-115.029857,4.5,10,1,Check Cashing/Pay-day Loans;Automotive;Financial Services;Title Loans;Auto Loan Providers
