business_id,name,neighborhood,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories
fpjUn7OmGEk_jECK28Ylng,"""Tko Family Martial Arts""",Westside,"""1171 S Buffalo Dr""",Las Vegas,NV,89117,36.157734,-115.263004,5,3,0,Active Life;Fitness & Instruction;Martial Arts
_D-8wZlWf6eJJNADQZZQpg,"""Krown Rust Control Center""",Scarborough,"""4736 Sheppard Avenue E""",Scarborough,ON,M1S 3V6,43.7912749,-79.2555421,4,4,1,Auto Repair;Automotive
HK1xsvJa5RwmPw65RF5SAA,"""The Label""",The Strip,"""3325 S Las Vegas Blvd""",Las Vegas,NV,89109,36.1242284,-115.1684696,3,3,0,Cocktail Bars;Bars;Nightlife
DsGwMd-Ay6oDNAb75SocYQ,"""Only $1 $2 $3 Fashion""",The Strip,"""1159 E Twain, Ste 101-102""",Las Vegas,NV,89109,36.128561,-115.1711298,3.5,5,0,Women's Clothing;Shopping;Discount Store;Fashion;Plus Size Fashion
EVcYmgGgO1ZVi1raaG8SpQ,"""JOANN Fabrics and Crafts""",,"""6136 E Main St""",Mesa,AZ,85205,33.4169597,-111.6978958,1,6,1,Art Supplies;Home Decor;Shopping;Fabric Stores;Home & Garden;Arts & Crafts
rk55_OuXryzQTexDlvsa0g,"""Starbucks""",,"""7000 E Mayo Blvd""",Phoenix,AZ,85054,33.65550279,-111.9292936,4,32,0,Coffee & Tea;Food
pyOHNzoMBJjZyihZPWYtFA,"""La Salsita Taco Shop""",,"""11249 W Buckeye Rd""",Avondale,AZ,85323,33.43536297,-112.3020798,3.5,47,1,Restaurants;Mexican
vb-x0VS3JsMrFyrp5R9AgA,"""Islander Bar & Grille""",,"""7581 Pearl Rd""",Middleburg Heights,OH,44130,41.3589689,-81.814782,3,18,1,Lounges;Nightlife;Bars;Sports Bars;Restaurants;American (Traditional)
TjA4M9PUiFe1TnV1Ia64qw,"""Mattress Firm Camelback""",,"""4513 N Scottsdale Rd, Ste 110""",Scottsdale,AZ,85251,33.50326505,-111.9257498,4,5,1,Mattresses;Furniture Stores;Shopping;Home & Garden
KOAYl73BQ-2tQe0Q-SA9jQ,"""Blowfish Restaurant & Sake Bar""",,"""668 King Street W""",Toronto,ON,M5V 1M7,43.64413249,-79.40250353,3,103,1,Restaurants;Japanese
jrNX0gk0Bo1qbKQ0xfZsSA,"""Michaels""",,"""6801 Ridge Rd""",Cleveland,OH,44129,41.379911,-81.733786,3,4,0,Art Supplies;Arts & Crafts;Shopping
HpFgV4DPV419dJYSpJOhvQ,"""Gyros & Burgers Restaurant""",,"""6601 W Bethany Home Rd""",Glendale,AZ,85301,33.52341729,-112.201051,2.5,6,0,Greek;Burgers;Restaurants
oCwJdiYhZS8VM5_LgmQP0g,"""Arriba Mexican Grill""",,"""2855 S Market St""",Gilbert,AZ,85295,33.298019,-111.74437,2.5,178,1,Restaurants;Mexican
M8yQIYwL5j1OJNLOLw7Q0w,"""Zen Windows Cleveland""",,"""159 Crocker Park Blvd, Ste 400A""",Westlake,OH,44145,41.459634,-81.951001,5,3,1,Door Sales/Installation;Home Services;Windows Installation
c3i6BzygBiVpSgGgoYetYA,"""China House""",,"""8865 Norwin Ave, Ste 19""",Irwin,PA,15642,40.31719007,-79.69504373,4,5,1,Seafood;Soup;Chinese;Restaurants
jpBOoa3qNwsbVkdS2cdYSg,"""Señor Taco""",,"""20020 N 59th Ave, Ste 103""",Glendale,AZ,85308,33.66711625,-112.1872491,4,25,0,Mexican;Restaurants
BXTztPfaSO8r32pMl2gDYQ,"""Allure Wedding Chapel""",Downtown,"""516 S 6th St""",Las Vegas,NV,89101,36.1636496,-115.1432704,3,18,1,Wedding Chapels;Wedding Planning;Event Planning & Services
ljEo_8ZzFjdcF_kQWCYxzQ,"""Paradise Shawarma""",,"""5451 Highway 7, Unit 10""",Vaughan,ON,L4L 0B2,43.7762487,-79.6030505,5,8,1,Restaurants;Fast Food
rl3giNEKOTwjE6BwpMZdOA,"""Crossroads Corner Consignment""",,"""723 South Neil St""",Champaign,IL,61820,40.10699665,-88.24392562,3,5,1,Home Decor;Shopping;Home & Garden;Thrift Stores;Furniture Stores
1av_7zemoQnj8hWLY_J9Zw,"""Kalu""",First Ward,"""505 E 6th St""",Charlotte,NC,28202,35.225217,-80.8362889,2.5,27,0,Restaurants;Sushi Bars;Asian Fusion
vcsuAWehbdJknVUm1uY3ZQ,"""Hales Florist And Greenhouses""",,"""33699 Center Ridge Rd""",North Ridgeville,OH,44039,41.40126,-81.98977,2,4,1,Wedding Planning;Shopping;Florists;Event Planning & Services;Floral Designers;Flowers & Gifts
aJkbOQEgDHc1DgxDjNEq1A,"""Renstrom Metal Works""",,"""""",Youngtown,AZ,85363,33.5939281,-112.3029362,5,3,1,Home Services;Contractors
2h456r-hvBrWUe7HZY0kGw,"""Mattamy Homes Arizona""",,"""9200 E Pima Center Pkwy, Ste 230""",Scottsdale,AZ,85258,33.5591511,-111.8828699,2.5,6,1,Windows Installation;Home Services
tWJWgm6o-FwwcxXa6G7l4Q,"""Fired Pie""",,"""9619 N Hayden Rd, Ste 101""",Scottsdale,AZ,85258,33.5737714,-111.9054939,4,90,1,Restaurants;Pizza;Desserts;Salad;Food Delivery Services;Food
BX-jR6QMdNnIA3H_-pFmqA,"""Cholla Family Dentistry""",,"""9188 E San Salvador Dr""",Scottsdale,AZ,85258,33.5700412,-111.8820914,4,5,1,Dentists;Endodontists;General Dentistry;Cosmetic Dentists;Health & Medical
r4_F4mzwWDTQHSFI62fOwg,"""Knotti""",,"""9015 E Vía Linda, Ste 106""",Scottsdale,AZ,85258,33.5684832,-111.8864553,5,31,1,Makeup Artists;Eyelash Service;Beauty & Spas;Hair Salons
FosJ20b9gmCd9XhHlJj6UA,"""88.1 KECP-Power 88""",Centennial,"""""",Las Vegas,NV,89136,36.2723762,-115.2248926,4.5,6,1,Radio Stations;Mass Media
UKPjbTHFN6Z9w5VBQpC3GQ,"""Desert Springs Chiropractic Center""",,"""127 W Juanita Ave, Ste 110""",Mesa,AZ,85210,33.3819653,-111.8345492,4,8,1,Massage Therapy;Chiropractors;Health & Medical
GAxUBjzhiyPZl4Atk30MCQ,"""Metro Bar and Kitchen""",Warehouse District,"""1352 West Sixth St""",Cleveland,OH,44113,41.4994408,-81.6985644,3.5,13,0,Burgers;Restaurants;American (New)
lMd-qbF2IW1z98m7Imprbw,"""Alexander Imas, MD""",,"""1358 Paseo Verde Pkwy, Ste 100, Dynamic Pain Rehabilitation""",Henderson,NV,89052,36.026855,-115.045649,4,5,1,Health & Medical;Doctors;Sports Medicine
ZmNG2SoLzKDBIyeGcho-cw,"""Weber Tires""",,"""1879 County Rd V""",Sun Prairie,WI,53590,43.26783588,-89.14964933,4,18,1,Auto Repair;Tires;Automotive
LBv5lhzQsDPVav6IEjoN8g,"""Oriti Shoe Repair II""",,"""5299 Broadview Rd""",Cleveland,OH,44134,41.4169143,-81.6939811,3.5,7,1,Local Services;Shoe Repair
npK6oCcDGb7EZ9vV6NAOWA,"""Spin Cycle Coin Laundry""",Christie Pits,"""228 Christie Street""",Toronto,ON,M6G 1W8,43.6698374,-79.4209877,3.5,3,1,Local Services;Laundry Services;Dry Cleaning & Laundry
vEUl_J4NVESLuENRsz3oig,"""Better Business Bureau""",Ballantyne,"""13860 Ballantyne Corporate Pl, Ste 225""",Charlotte,NC,28277,35.0622617,-80.8561375,2.5,3,1,Professional Services
#NAME?,"""Marble Slab Creamery""",,"""7800 Rea Rd, Ste C""",Charlotte,NC,28277,35.0612444,-80.814551,3.5,31,1,Food;Ice Cream & Frozen Yogurt
TyikKXcjTFmhyFizuaU_FA,"""Burger King""",Northwest,"""6677 W Cheyenne Ave""",Las Vegas,NV,89108,36.2177705,-115.2418417,2,26,1,Burgers;Restaurants;Fast Food
vAr3FWdgO3ZMazl0NorO0Q,"""Rexall Pharma Plus""",Yorkville,"""55 Bloor Street W, Unit 23""",Toronto,ON,M4W 1A5,43.6695671,-79.3885937,2.5,3,1,Health & Medical;Shopping;Pharmacy;Drugstores
Nia-bZ6YB2zIdz8kSHTASQ,"""Viking Cleaners""",,"""17060 N Thompson Peak Pkwy, Ste 125""",Scottsdale,AZ,85255,33.64086562,-111.861763,3,3,1,Dry Cleaning;Sewing & Alterations;Dry Cleaning & Laundry;Laundry Services;Local Services
0-eTkpQhKBSoBUCE9B1lmA,"""Indochino""",,"""100 City Centre Drive""",Mississauga,ON,L5B 2C9,43.5934704,-79.6439386,3.5,3,1,Accessories;Men's Clothing;Shopping;Bespoke Clothing;Fashion
XaP6ii5ceX_PJsMBD71bxA,"""University Studio Apartments""",Campus District,"""2901 Euclid Ave""",Cleveland,OH,44115,41.5025213,-81.6684548,4.5,3,1,Apartments;Home Services;Real Estate
ZYCtGmwvWO85NPHY1Rk6pQ,"""Healthy Smiles Family Dentistry""",,"""798 Church St N""",Concord,NC,28025,35.43129,-80.601056,3.5,3,1,Health & Medical;Dentists;General Dentistry
PV1oXOI6U30D0DRaDN9R4w,"""Cabbagetown Pet Clinic""",,"""239 Gerrard Street E""",Toronto,ON,M5A 2G1,43.6618113,-79.3695547,4,10,1,Pets;Veterinarians
0lNgC2KZbkIUGve4PJwn3A,"""Sprouts Farmers Market""",,"""515 N Stephanie St""",Henderson,NV,89014,36.05688385,-115.0482863,4,101,1,Specialty Food;Grocery;Health Markets;Farmers Market;Food;Fruits & Veggies
QdRHHc_SR0pHvP9V8PyK6Q,"""AAA Raff Mobile Mechanics""",,"""1971 Whitney Mesa Dr""",Henderson,NV,89014,36.078014,-115.070361,2,10,1,Car Dealers;Home Services;Glass & Mirrors;Automotive;Tires;Auto Parts & Supplies;Auto Repair
KedpWqBphmRopwBd7trzFw,"""Wendy's""",,"""608 S Sixth St""",Champaign,IL,61820,40.11080479,-88.2302966,2,8,0,Fast Food;Restaurants;Burgers
ULEHMzCrzGE2ivE8KFwqYw,"""Macy's""",,"""6845 Northlake Mall Dr""",Charlotte,NC,28216,35.351313,-80.850198,2,16,1,Shoe Stores;Women's Clothing;Men's Clothing;Department Stores;Fashion;Shopping
uWHL-K6_PWSdZaWaUyWuPw,"""Francesca's Collections""",,"""20022 N 67th Ave""",Glendale,AZ,85308,33.6664438,-112.2049516,3.5,8,1,Women's Clothing;Shopping;Fashion
hEAYEzImNy9ppjwEvtMKDw,"""Presse Cafe""",Ville-Marie,"""1750 Saint-Denis Rue""",Montréal,QC,H2X 3K6,45.5157358,-73.5651376,3.5,4,0,Cafes;Restaurants
EwfkbU2arj2lEvf7pMJ6Og,"""Golden Ball""",,"""31 Sandside""",Scarborough,NYK,YO11 1PG,54.2841965,-0.3882661,3.5,3,1,Pubs;Bars;Nightlife
cR9pmNuGef-I7OLDKmkflg,"""TONI&GUY Hair Salon""",,"""3111 W Chandler Blvd, Ste 2210""",Chandler,AZ,85226,33.3022376,-111.9003867,4,64,1,Barbers;Beauty & Spas;Hair Stylists;Hair Salons
Oz8vEhh4UFzjwdSvbjyrlQ,"""COIT Cleaning and Restoration of Phoenix""",,"""""",Phoenix,AZ,85002,33.45,-112.07,3.5,43,1,Home Cleaning;Air Duct Cleaning;Furniture Reupholstery;Carpet Cleaning;Damage Restoration;Local Services;Home Services
X10JKzxbodoXCA9poYXtsw,"""Meadowvale Coin Laundry""",,"""6675 Meadowvale Town Centre Cir""",Mississauga,ON,L5N 2R5,43.58141389,-79.75757497,3,3,1,Laundromat;Local Services;Laundry Services;Sewing & Alterations;Dry Cleaning & Laundry
c6nX38LoVfc6Wf0G8B9nZA,"""Sagasta Salon & Coffee Bar""",,"""2540 E Indian School Rd""",Phoenix,AZ,85016,33.4951099,-112.026625,4,6,0,Coffee & Tea;Beauty & Spas;Hair Salons;Food
5lQj9C5lw57QZaVVMPIJ3g,"""Body + Soul Fitness""",,"""378 Eglinton Avenue W""",Toronto,ON,M5N 1A2,43.7044864,-79.4097678,5,4,1,Fitness & Instruction;Active Life;Trainers;Gyms
cxpja-fBqRdK-zziZcau_Q,"""Skinplicity Spa""",,"""3775 E Lone Cactus Dr""",Phoenix,AZ,85050,33.6819151,-111.9970802,4,4,0,Skin Care;Massage;Beauty & Spas;Hair Removal
PyjnsWzNUTo1n2ohq0QznA,"""Dirty Food Eatery""",The Junction,"""3070 Dundas Street W""",Toronto,ON,M6P 1Z7,43.6655197,-79.4718843,4.5,23,1,Breakfast & Brunch;Event Planning & Services;Caterers;Comfort Food;Restaurants
6_wk_mIrshihuTzNkThdrQ,"""Holiday Inn Hotel Toronto-Brampton Conf. Centre""",,"""30 Peel Centre Dr""",Brampton,ON,L6T 4G3,43.7167828,-79.7248856,1.5,3,0,Event Planning & Services;Hotels;Hotels & Travel;Venues & Event Spaces
1TJHmXDmvZchfSXWG0lBag,"""Blue Mondays""",,"""68 High Street""",Kirkcaldy,FIF,KY1 1JH,56.10881016,-3.159748616,3.5,3,1,Nightlife;Pubs;Bars
Nm__va_EFrSByE8d0KfJBQ,"""La Veranda""",Pine Grove,"""140 Woodbridge Avenue""",Woodbridge,ON,L4L 4K9,43.7856526,-79.5933547,3,6,1,Restaurants;Italian
V0A4hmWipJJv1-gTKL3Y_w,"""A-1 National Fire Company""",,"""4830 W University Ave""",Las Vegas,NV,89103,36.1103946,-115.2061271,5,5,1,Local Services;Fire Protection Services;Home Services
f7JiWKjKbv5y6Ly5Ut2n4g,"""Starbucks""",Ville-Marie,"""1500 Avenue Atwater""",Montréal,QC,H3Z 1X5,45.4889878,-73.5859141,3,4,1,Food;Coffee & Tea
xzFoDVcGEbr680ry_6cO1g,"""Sears Auto Center""",,"""10001 N Metro Pkwy W""",Phoenix,AZ,85051,33.5759017,-112.1247079,2.5,20,1,Tires;Auto Repair;Automotive;Oil Change Stations
kckQGorYrAjY9BxNM_GuqQ,"""The Las Vegas Flooring Company""",,"""6329 Dean Martin Dr""",Las Vegas,NV,89118,36.07407,-115.1818264,4.5,10,1,Home Services;Flooring
vsprMws280jndHH-ZKwdcQ,"""Barro's Pizza""",,"""3233 E Chandler Blvd""",Phoenix,AZ,85048,33.305063,-112.0125947,3,13,0,Pizza;Italian;Restaurants
cFMy6C92U67PfGn2m7mQmg,"""Avalon Appliance Repair""",Spring Valley,"""5837 Lenapee Ct""",Las Vegas,NV,89113,36.082571,-115.2736018,1,21,1,Appliances & Repair;Local Services
#NAME?,"""Hometown Auto Clinic""",,"""700 S Nine Mound Rd""",Verona,WI,53593,42.9868917,-89.5475216,4,5,1,Auto Repair;Automotive
P11_pTUHkEWeGSZhdgSKbw,"""Angels Wish""",,"""161 Horizon Dr, Ste 106""",Verona,WI,53593,42.9959036,-89.524044,3,5,1,Pets;Pet Stores;Animal Shelters
EaVbobPBo3g9yNajBd-0Hw,"""Bake Code""",,"""9255 Woodbine Avenue, Unit 16""",Markham,ON,L6C 1Y9,43.8694259,-79.3614299,3,26,1,Bakeries;Food
UNImoScZMEglJQZT5sl_pA,"""The Diamond Shopper""",Downtown Core,"""55 Queen Street E, Suite 706""",Toronto,ON,M5C 1R6,43.65283675,-79.37679059,5,3,1,Shopping;Jewelry
SOETUiiJt87fIyjlJu-7kg,"""Inverkeithing Railway Station""",,"""Boreland Rd""",Inverkeithing,FIF,KY11 1NJ,56.0337773,-3.393267,3,4,1,Hotels & Travel;Transportation;Public Transportation
DWPyfQJbDDzGBwY-rVcGiQ,"""Redline Electric & Solar""",,"""125 W Gemini Dr, Ste 19-20""",Tempe,AZ,85283,33.3663612,-111.9406374,4.5,15,1,Home Services;Solar Installation;Electricians
Rn7Jz4u9oO-N0kaGs2EUfA,"""Vip Pharmacy""",Spring Valley,"""6875 W Russell Rd, Ste 100""",Las Vegas,NV,89118,36.08433896,-115.2423203,3.5,12,1,Shopping;Drugstores
gJKmKcIo98ms-wciV9wCNw,"""Fry's Food & Drug Stores & Fry's Marketplace""",,"""850 E Hatcher Rd""",Phoenix,AZ,85020,33.5725707,-112.0608752,2.5,15,1,Drugstores;Shopping
I8uNYNGCBDft1ADef5nycg,"""Sky Zone Madison""",,"""2134 West Beltline Hwy""",Madison,WI,53713,43.0367226,-89.4147297,4.5,10,1,Trampoline Parks;Active Life
0It4d0eFPJ5UnQqe6g2Z3w,"""China Buffet King""",West End,"""2249 Noblestown Rd""",Pittsburgh,PA,15205,40.428485,-80.0525261,2.5,27,1,Chinese;Restaurants;Buffets
h36kC3Op3dRkXrtgmLePuw,"""LA Fitness""",,"""8221 N. 23Rd Avenue""",Phoenix,AZ,85021,33.557438,-112.108072,2.5,9,0,Fitness & Instruction;Trainers;Gyms;Active Life
uq3Q5YF55cDge1wimINzOw,"""Vantage Garage Doors""",Chinatown,"""3651 Lindell Rd, Ste D300""",Las Vegas,NV,89103,36.1233348,-115.2170789,4.5,13,1,Garage Door Services;Local Services;Home Services;Appliances & Repair;Contractors
V-2JE_6HLxmxOrIvvIukow,"""Planet Fitness - Brampton - Centennial Mall""",,"""227 Vodden Street E""",Brampton,ON,L6V 3C9,43.701576,-79.755921,3,9,1,Active Life;Trainers;Fitness & Instruction;Gyms
nmok_zQu4SNS3Xn7SmNhwg,"""Hendrick's Delightfully Peculiar Cocktail Academy""",Fourth Ward,"""118 W 5th St""",Charlotte,NC,28202,35.2286689,-80.84241,5,9,1,Yelp Events;Local Flavor
b1G4RwVM2yi4WvchEsmnWA,"""Gamestop""",,"""1120 N Estrella Pkwy""",Goodyear,AZ,85338,33.4589918,-112.3930805,3.5,5,1,Hobby Shops;Videos & Video Game Rental;Shopping;Books;Mags;Music & Video
L0efPRMk5nO99cJ3yj7Pvw,"""Rocco's Famous Philly""",,"""1155 S Higley Rd""",Mesa,AZ,85206,33.39445509,-111.7186064,3,38,0,Pizza;Cheesesteaks;Restaurants;Sandwiches
KpFc2FXm7OXLhoKgKDNz2g,"""Brick Street Bread""",Leslieville,"""255 Logan Avenue""",Toronto,ON,M4M 3J2,43.66087808,-79.342491,3.5,34,1,Food;Bakeries
PG0hoqsq1EtByKIelqz2UA,"""The Skin Care Center of Cleveland""",,"""12563 Pearl Rd""",Strongsville,OH,44136,41.3213799,-81.8358314,5,4,1,Skin Care;Beauty & Spas
_FLNxsJ6T9WLkAdjwCLEqw,"""Espresso Royale Caffe""",Capitol,"""224 State St""",Madison,WI,53703,43.0749204,-89.3883945,3.5,43,1,Food;Restaurants;Sandwiches;Internet Cafes;Coffee & Tea
N76QGtuD5E6F77FKeAM0pw,"""Bethany Shop""",Leith,"""17 Duke Street""",Edinburgh,EDH,EH6 8HG,55.9702125,-3.1704241,4.5,3,1,Shopping;Thrift Stores
oNkijxs-93eZtnI7F17txQ,"""U.S. Bank""",,"""1159 W Chandler Blvd""",Chandler,AZ,85224,33.3038738,-111.8631348,3,4,1,Financial Services;Banks & Credit Unions
x2siotjm_6kZDpyyzSBGBw,"""Palm Beach Tan""",,"""740 S. Mill Ave., Ste. 125""",Tempe,AZ,85281,33.422667,-111.940256,4.5,3,1,Beauty & Spas;Tanning
vV1wjeXbgYtufKKmU_PfGw,"""Chuck Franklin Law""",,"""1920 E University Dr, Ste 102""",Tempe,AZ,85281,33.42262,-111.90454,4,4,1,DUI Law;Professional Services;Personal Injury Law;Criminal Defense Law;Lawyers
HJLiVxuvtN0n73BASSZKoQ,"""The Halal Guys""",,"""1015 S Rural Rd""",Tempe,AZ,85281,33.4174665,-111.925889,3.5,246,1,Middle Eastern;Mediterranean;Restaurants;Halal
t5z53NtESzDGpPZs4bq9NQ,"""Unveil Skincare And Aesthetics""",Southwest,"""4270 Blue Diamond Rd, Ste 101""",Las Vegas,NV,89139,36.0372181,-115.1978276,5,5,1,Skin Care;Beauty & Spas
E4AI-kOUlfNYMrEooPsS1g,"""Klinke Cleaners""",,"""8460 Old Sauk Rd""",Middleton,WI,53562,43.07586179,-89.56232935,4,4,1,Laundry Services;Dry Cleaning & Laundry;Local Services
cIrI_aXYtdptE9mIFh555w,"""Knit One Stitch Too""",,"""9709 Sam Furr Rd""",Huntersville,NC,28078,35.4433527,-80.8638527,2.5,3,1,Na
ca6FwtB6A-FFCE_ISaphsA,"""Bally Total Fitness""",,"""5720 W Peoria Ave""",Glendale,AZ,85302,33.583051,-112.182302,1.5,5,0,Active Life;Fitness & Instruction;Gyms
KPy0pz5I4lgV-Fuw5WRHKw,"""Riplash At Buffsalon""",Fourth Ward,"""516 N Graham St, Ste 5A""",Charlotte,NC,28202,35.2340477,-80.841786,5,7,1,Eyelash Service;Day Spas;Hair Removal;Waxing;Beauty & Spas;Nail Salons
LVuUgPeji24JePtlm-s5xg,"""Valley of the Sun JCC""",,"""12701 N Scottsdale Rd, Ste 201""",Scottsdale,AZ,85254,33.603042,-111.924884,4,43,1,Local Services;Trainers;Child Care & Day Care;Gyms;Education;Preschools;Swimming Pools;Community Centers;Fitness & Instruction;Active Life;Recreation Centers;Public Services & Government
AMaQaqZdipBjRbzbyyVNRg,"""Dentistry On Bay""",Downtown Core,"""881 Bay Street, Plaza Suite""",Toronto,ON,M5S 3K6,43.662797,-79.386174,2,7,1,Endodontists;Oral Surgeons;Health & Medical;General Dentistry;Periodontists;Cosmetic Dentists;Dentists
fNYYlRhwYTaAvbKKTUsj6w,"""Restoration Hardware Outlet""",,"""3787 S Gilbert Rd""",Gilbert,AZ,85297,33.281368,-111.7864723,2.5,12,1,Home & Garden;Furniture Stores;Home Decor;Shopping
5mh7MOaHPltikkccSr-t-A,"""Sunnyside Toyota""",,"""27000 Lorain Rd""",North Olmsted,OH,44070,41.418158,-81.921211,3.5,33,1,Car Dealers;Auto Detailing;Automotive;Auto Repair;Body Shops
cAX-srNrvlifjfov_jpQ1w,"""Texas de Brazil""",South Side,"""240 W Station Square Dr, Ste D1""",Pittsburgh,PA,15219,40.4343522,-80.0053102,3.5,168,1,Event Planning & Services;Steakhouses;Venues & Event Spaces;Restaurants;Brazilian
yytJVxoRhTiYdd8s4vg1Bg,"""Tenny's Jamaican Restaurant""",Scarborough,"""1748 Lawrence Avenue East""",Toronto,ON,M1R 2Y2,43.7426082,-79.3077844,3.5,7,0,Caribbean;Restaurants
eGZa9CSOeVaw-cWlgLo9Jg,"""Rack & Cue Billiard Lounge""",,"""1395 Avenue Lawrence W, Suite B""",North York,ON,M6L 1A4,43.7086943,-79.4778973,3,4,1,Pool Halls;Nightlife;Casinos;Arts & Entertainment
wAiuSH_aGIoWR5jR_Bsn0g,"""The Ohm Factory""",,"""3107 S Gilbert Rd, Ste 110""",Gilbert,AZ,85295,33.2932652,-111.7889728,5,37,1,Vape Shops;Shopping
ZxwXkTKiIiQHVJ9hhLuaJA,"""Desert Inn Medical Center""",Eastside,"""1900 E Desert Inn Rd""",Las Vegas,NV,89169,36.1302402,-115.1256223,3,6,1,Chiropractors;Sports Medicine;Medical Centers;Diagnostic Services;Family Practice;Doctors;Laboratory Testing;Obstetricians & Gynecologists;Health & Medical
gK3MQX1sVsf1u-LDzoXBIQ,"""The Little Video Shop""",Downtown Core,"""13 Baldwin Street""",Toronto,ON,M5T 1L1,43.6560499,-79.3927471,4.5,5,0,Shopping;Videos & Video Game Rental;Books;Mags;Music & Video
WfaE3638y9eYX8v5uaUR4Q,"""Walk & Wear""",,"""1 Yorkdale Road""",North York,ON,M6A 3A1,43.7251234,-79.4491782,4,5,1,Local Services;Shoe Repair
ZD817ikheuPmRtBX3t7g8Q,"""Golf Depot""",,"""Unit 3 Sealand Industrial Estate, Bumpers Lane""",Chester,CHE,CH1 4LT,53.19216725,-2.915881936,2.5,3,1,Golf;Shopping;Sporting Goods;Active Life
dBgSQubu3VuI8MX0ZhCD6g,"""Bang Salon""",Greektown,"""859 Danforth Ave""",Toronto,ON,M4J 1L8,43.6798714,-79.3399046,3.5,3,1,Beauty & Spas;Hair Salons;Hair Extensions
elpC4MTNzvMphY8xOjltAg,"""Rush Inn""",,"""17800 Detroit Ave""",Lakewood,OH,44107,41.48419745,-81.82056826,4,64,1,Nightlife;American (Traditional);Pubs;Restaurants;Bars
UiDSguvMGK8HMIli1i8fyg,"""Miracle Auto Body""",,"""1387 Lakewood Ave""",Lakewood,OH,44107,41.4847185,-81.776327,5,8,1,Body Shops;Automotive
VzekjBEdqFdJsXEOWInA1A,"""Albo Pizza""",Downtown,"""1510 S Las Vegas Blvd""",Las Vegas,NV,89104,36.1526622,-115.151824,4,109,1,Restaurants;Pasta Shops;Pizza;Food;Specialty Food;Italian;Salad
mNe3JV7BwrtALmzjYJ3Agg,"""China Lobster""",,"""1150 Wildlife Lodge Rd""",New Kensington,PA,15068,40.581774,-79.711476,2.5,5,0,Chinese;Restaurants
NM3iiGNrwoyNKWXiRT-nKA,"""Omoide Sushi & Noodle Bar""",,"""455 N 3rd St, Ste 1120""",Phoenix,AZ,85004,33.45290798,-112.0689197,2.5,107,1,Restaurants;Sushi Bars;Tapas/Small Plates;Asian Fusion;Noodles
iBVKoqOqe46J3h8ny9m0YA,"""Wetlands Park""",,"""7050 Wetlands Park Ln""",Las Vegas,NV,89122,36.1011053,-115.0230955,4.5,129,1,Hiking;Parks;Active Life
1YL3KWalWH3Jymp7wN0piw,"""Exclusive Vip Limos""",,"""""",Las Vegas,NV,89123,36.22209407,-115.1423563,3,4,1,Limos;Hotels & Travel;Transportation
zeyjXnME-Op6LnAMkjkrCQ,"""Designer's Edge""",,"""14 Wellington Street E""",Aurora,ON,L4G 1H5,43.9999544,-79.4668054,4.5,11,1,Beauty & Spas;Hair Salons;Blow Dry/Out Services
s9pNf8FxAsaRUUJHOt2Lxw,"""Gyro Express""",,"""1342 W Warner Rd, Ste B106""",Tempe,AZ,85284,33.3349816,-111.9619928,4.5,8,0,Bakeries;Food
V-DreyU2yhWE0qKKQ5weFg,"""All Valley Impound""",,"""2809 W Osborn Rd""",Phoenix,AZ,85017,33.4874,-112.119656,1,4,1,Automotive;Towing
aXiXvy5cBMeb6m2j7WFuzg,"""Helio Basin Brewing""",,"""3935 E Thomas Rd""",Phoenix,AZ,85018,33.479805,-111.996228,4.5,189,1,Nightlife;Food;Mexican;Bars;Breweries;American (New);Restaurants;Breakfast & Brunch
Dg0L3uU9BR1UgCaCG9Mo-Q,"""Rich's Parkside Den""",,"""1907 Donner St""",McKeesport,PA,15135,40.310637,-79.827454,4.5,3,1,Restaurants;Dive Bars;Bars;Nightlife;American (Traditional)
q66dgreC6LTlYOB1bFZPGQ,"""Hair Unlimited""",,"""7641 E Guadalupe Rd""",Mesa,AZ,85212,33.363991,-111.6688031,4,5,1,Beauty & Spas;Hair Salons
HWOwxvETFrr6tZRGrpJu7w,"""Elite Event: Yelp's Outback Adventure""",,"""4715 E Cactus Rd""",Phoenix,AZ,85032,33.597866,-111.97931,4.5,34,1,Local Flavor;Yelp Events
PUl53YJ8jfnuuorjy0aMdQ,"""Roots""",Yorkville,"""100 Bloor Street W""",Toronto,ON,M5S 3E7,43.6697101,-79.3912183,2.5,3,1,Shopping;Sports Wear;Women's Clothing;Fashion;Sporting Goods;Men's Clothing
snTMoPnj1ZVeKnz3xAOk5Q,"""The Hair Shop""",Anthem,"""10050 S Eastern Ave, Ste 120""",Henderson,NV,89052,36.0068684,-115.111773,4,4,1,Hair Extensions;Beauty & Spas;Shopping;Cosmetics & Beauty Supply;Hair Salons
95HYvw-Mo6cUR3QN0SjQtA,"""Taco Time""",Downtown Core,"""Atrium on Bay, 595 Bay St""",Toronto,ON,M5G,43.6579524,-79.3873826,2.5,5,0,Mexican;Restaurants
juSdimCEH8t2WRboGuLU7Q,"""Tutti Frutti""",Ville-Marie,"""56 Rue Notre-Dame Ouest""",Montréal,QC,H2Y 1S6,45.5054437,-73.5561089,3,26,1,Restaurants;Breakfast & Brunch
