_id,amenities,check_in_date,check_out_date,city,country,description,hotel_star_rating,landmark,latitude,longitude,occupancy,property_address,property_id,property_name,room_price,room_types,uniq_id
ObjectId(5b379a6ee15bc1a8984f10dd),WiFi|Newspaper|Card Payment|Parking|AC,04/08/2016,05/08/2016,Kodarma,India,"What should you know? Located just 200 metres from Koderma Railway Station, Hotel Surya Banquet is a deluxe property boasting of luxury and comfort. The hotel comprises of 17 well-appointed rooms each of which is equipped with all basic amenities along with Wi-Fi connectivity, and LCD television. The hotel also houses a restaurant, meeting rooms, and business center. Other services provided by the hotel include doctor-on-call, laundry, car rental, travel assistance, and safety deposit lockers.Why should you stay here? It is a well-appointed budget hotel with sufficient amenities.",2,,24.4333515,85.5232391,2 Adults 2 Kids,"Near Koderma Railway Station, Kodarma",47960,Hotel Surya Banquet,976,Semi Deluxe Non A/c Double,458b6ed8699ce55ae2b29535b2d8265a
ObjectId(5b379a6ee15bc1a8984f10de),Newspaper|AC,04/08/2016,05/08/2016,Digha,India,,3,,21.6226196,87.5137711,2 Adults 2 Kids,"Gobindabasan, Digha",72578,Hotel Waves,1355,Double A/C Rooms,95d666dc65a197b8d567b300f934847e
ObjectId(5b379a6ee15bc1a8984f10df),WiFi|AC,04/08/2016,05/08/2016,Jodhpur,India,"What should you know? Hotel Kiran Vilas Heritage offers ten deluxe rooms that are a seamless blend of traditions of Jodhpur and contemporary modern style, making the guests get a feel of home away from home. The hotel provides an assortment of services, which include doctor-on-call, lush gardens, air conditioner, roof top view restaurant that allows view of Mehrangarh Fort, hi-speed internet, laundry services, and 24 hours room service. The nearby areas worth exploring include Mehrangarh Fort, Mandore, Umaid Bhawan Palace Museum, and Ghanta Ghar.Why should you stay here? Kiran Vilas Heritage is a traditional and homely, budget friendly hotel that allows its guests to get an authentic taste of Jodhpur in all its beautiful glory.",1,,26.3018913,73.0448227,2 Adults 2 Kids,"Laxmi Nagar, Jodhpur",34346,Hotel Kiran Vilas Heritage,2889,Deluxe AC Double,85cb41cba028f008e672669fed9ebf15
ObjectId(5b379a6ee15bc1a8984f10e0),WiFi|Veg Only|AC,04/08/2016,05/08/2016,Jodhpur,India,"What should you know? Hotel Nirvana Home is a heritage hotel that has rich and royal architecture. It is one of the classic hotels of Jodhpur, offering a blend of richness and style. All the rooms are designed in a manner to meet the needs of the guests. The in-room amenities include room service, 24-hour hot water supply, TV, and internet facility. The hotel provides complimentary services like local sightseeing, car rentals, and laundry. The restaurant provides good food, which has homely touch, while the banquet hall is available for hosting functions.Why should you stay here? Located in an accessible part of Jodhpur, this hotel offers a range of useful services.",4,,26.2942429,73.0227051,2 Adults 2 Kids,"Ghasmandi, Jodhpur",52982,Vista Rooms at Achal Nath Temple,1417,Standard AC Single,03ff90d6be8e9ec77b79d3fad72c826d
ObjectId(5b379a6ee15bc1a8984f10e1),Elevator|Parking|AC,04/08/2016,05/08/2016,Karaikal,India,"What should you know? Situated conveniently at a distance of 200m from bus stand and about 2 km from the railway station, Hotel French Residency offers a comfortable stay for the travellers. Rooms are provided with multichannel television, intercom facility, and attached bathroom with running hot and cold water. The hotel provides 24x7 room service, lift service, doctor-on-call, car parking facility, and driver?s restrooms. Its travel desk provides car rental and arranges for Navagraha tour packages. In-house restaurant serves veg and non-veg dishes and a fully-equipped conference hall facilitates conferencing and banqueting. Famous Karaikal Ammaiyar Temple is about 2 km and Sani Temple Thirunallar is about 8 km from the hotel.Why should you stay here? Located amidst the famous temples of Karaikal, the hotel accentuates a religious feel in its guests. It is also very near to the Karaikal Beach.",2,,10.9230757,79.8325729,2 Adults 2 Kids,"Karaikal, Karaikal",30872,Hotel French Residency,778,Double Non-A/C Rooms,dc5c4d59a30ef9977f2fb954fcbe59fe
ObjectId(5b379a6ee15bc1a8984f10e2),Newspaper|AC,04/08/2016,05/08/2016,Jodhpur,India,"What should you know? A comfortable accommodation, offering a warm hospitable environment and Rajput charm to the guests. The place ensures a peaceful and harmonious ambience for all the travellers. It is in the proximity to Mehrangarh, Nehru Park, and Mahamandir Temple, making it a place of convenience for all the travellers visiting the place. It also offers 24-hour room services, front desk, travel desk, and doctor-on-call.Why should you stay here? Located in a city of Royalties, this is a place to be for a perfect vacation.",3,,26.2690792,73.0398178,2 Adults 2 Kids,"Ratanada Area, Jodhpur",11768,Devi Bhawan,3328,Deluxe Standard AC Double,05ae504cb1a5f0be83b676e4fc9bcfc5
ObjectId(5b379a6ee15bc1a8984f10e3),Veg Only|Newspaper|Card Payment|AC,04/08/2016,05/08/2016,Kakinada,India,"What should you know? At a distance of 1.5 km away from the Town Railway Station, Jaya Residency is a well-known budget hotel in Kakinada. The hotel offers amenities which include a 24-hour room service, safe deposit lockers, laundry, money exchange facility, and a doctor-on-call in case of any medical emergency. The hotel also provides high speed internet for the benefit of its guests.Why should you stay here? Located close to the railway station, Jaya Residency provides its guests easy accessibility, also providing luxurious amenities at an affordable price.",5,,16.9566994,82.2358932,1 Adult 1 Kid,"Sithapathi Rao Street, Kakinada",10773,Jaya Residency,1718,Single Non-A/C Rooms,44b8bf48fdf0d831b11fb9d340e09488
ObjectId(5b379a6ee15bc1a8984f10e4),Newspaper|AC,04/08/2016,05/08/2016,Jharsuguda,India,"What should you know? Hotel Aryan is located opposite Axis Bank at Bijunagar in Jharsuguda, Orissa. The hotel offers different categories of rooms like President Suite, Executive suite, super deluxe, and deluxe rooms for accommodation. All its rooms are spacious and clean. The hotel also boasts of an in-house restaurant that serves delicious cuisines to its guests. The hotel also has a well-stocked bar and banqueting facilities. Other amenities include 24-hour power backup, free parking, and excellent room service.Why should you stay here? The hotel is located approximately 3.5 km away from the railway station.",4,,21.8765335,84.0204086,1 Adult 2 Kids,"Jharsuguda, Jharsuguda",14814,Hotel Aryan,1268,Deluxe Single AC Room,7836602bc0aefef19fdbc870cf047de7
ObjectId(5b379a6ee15bc1a8984f10e5),Newspaper,04/08/2016,05/08/2016,Jammu,India,,2,,32.7217827,74.8576508,2 Adults 2 Kids,"Wave maal, Jammu",61322,Sher E Kashmir Guest House,473,Double Non-A/C Rooms,e3cf6318c7441d2c822c2ae0dd5dc228
ObjectId(5b379a6ee15bc1a8984f10e6),Parking,04/08/2016,05/08/2016,Jalandhar,India,,4,,31.327116,75.5917053,2 Adults 2 Kids,", Jalandhar",67858,Ravi Guest House,15889,Double Room,8b05fbad1bda58218db8d72607a73373
ObjectId(5b379a6ee15bc1a8984f10e7),WiFi|Bar|Card Payment|Elevator|Parking|AC,04/08/2016,05/08/2016,Jind,India,"What should you know? The hotel lies on Safidon Road in Shiv Colony, Jind. Semi-deluxe, Deluxe, Super Deluxe, and Royal rooms are provided for guests’ accommodation. The amenities that the guests are facilitated with include round-the-clock front desk, laundry services, parking space, power backup, and an equipped business centre with internet access. Banquet and conference facilities are provided for guests to organise meetings and get-togethers at the hotel. Guests can experience fine-dining in their in-house multi-cuisine restaurant, Kohinoor, which is one-of-its-kind in Jind. Apart from that, there is a well-stocked bar, Jannat, that serves a wide variety of beverages.Why should you stay here? The facility is situated adjacent to the bus stand, which makes it easy for travellers. Also, the amenities like business services, banquet facilities, and dining options make the stay comfortable and worthwhile.",5,,29.3191605,76.3110504,2 Adults 2 Kids,", Jind",66990,Dalamwala Hotel,1512,A/c Semi Deluxe Double,058cb1b9698171593dd403ac385b15ef
ObjectId(5b379a6ee15bc1a8984f10e8),WiFi|Card Payment|AC,04/08/2016,05/08/2016,Jammu,India,"What should you know? This hotel has 26 rooms that are spread across 2 floors. The rooms are categorised into single non-AC/AC, AC double bed, and family AC suite rooms. Some of the amenities available for guests at this place are attached bathroom, cable/satellite TV service, designer toiletries, wake-up calls, smoking rooms, room heater, and desk. Breakfast service, airport transportation, medical service, parking, coffee shop, complimentary newspaper, parking, and laundry service are the other facilities available to guests. Why should you stay here? This property is in proximity to various tourist places like Raghunath Mandir and Gurudwara Sunder Singh, which makes it ideal for guests to explore.",1,,32.7385559,74.8652878,2 Adults 2 Kids,"Jammu, Jammu",61618,Hotel Amrita,1076,Double Non-A/C Rooms,092714c0d7b8229fce6fbc04eba1fc89
ObjectId(5b379a6ee15bc1a8984f10e9),,04/08/2016,05/08/2016,Jammu,India,,3,,32.7262344,74.8567123,2 Adults 2 Kids,"Near Bus stand, Jammu",62402,Hotel Himalaya,612,Double Non-A/C Rooms,1d26b5646dd4b35828612922061ef5ec
ObjectId(5b379a6ee15bc1a8984f10ea),Newspaper|AC,04/08/2016,05/08/2016,Kanpur,India,"What should you know? This property provides guests with rooms at reasonable rates. It also has a banquet hall that is ideal for conferences, seminars, and social gatherings. Guests can gorge on their favourite cuisines at Sadda Adda, a multi-cuisine restaurant located within the hotel?s premises. Kanpur Railway Station is about 5 km from the property.Why should you stay here? With prompt services and banquet facilities, this hotel is ideal for accommodation as well as organising gatherings and functions in Kanpur.",4,,26.4507103,80.3063583,1 Adult 1 Kid,"Param Purwa Juhi, Kanpur",66682,Hotel Maha Roopa Palace,889,Single Non-A/C Rooms,6a6f87e11383fa9023c30d7cb24f742e
ObjectId(5b379a6ee15bc1a8984f10eb),AC,04/08/2016,05/08/2016,Jhansi,India,,1,,25.4447041,78.569191,1 Adult 2 Kids,"Civil Lines, Jhansi",37444,Hotel Shashi Palace,178,Single Non AC Room Without Bath,05baf0baf7e41daf9e4d09a5b9107f38
ObjectId(5b379a6ee15bc1a8984f10ec),Newspaper,04/08/2016,05/08/2016,Jodhpur,India,"What should you know? Situated in the beautiful city of Palaces, Takhat Vilas in Jodhpur is centrally located. The hotel has spacious rooms with modern amenities. They are complemented with facilities like car parking space, internet connectivity, room service, travel assistance, and laundry service. There is a multi-cuisine restaurant that serves traditional Rajasthani food apart from Chinese and Continental delicacies. Some places of interest close to Takhat Vilas are Ghanta Ghar, Umaid Bhawan Palace Museum, Chamunda Mataji Temple, and Rai Ka Bag. The Jodhpur Railway Station is 3 km away while the airport is 4 km away from the hotel. Why should you stay here? Takhat Vilas is ideally located close to the famous landmarks of Jodhpur like the Umaid Bhawan Palace Museum and Ghanta Ghar.",2,,26.2886829,73.0359726,2 Adults 2 Kids,"Ajit Colony, Jodhpur",15398,Takhat Vilas,2250,Deluxe Double,3f9ab89c5c0dc92a469f9e576054c411
ObjectId(5b379a6ee15bc1a8984f10ed),Parking,04/08/2016,05/08/2016,Jodhpur,India,,5,,26.2923946,73.0382843,2 Adults 2 Kids,"Near Royal Ansal Plaza Mall, Jodhpur",56516,Tourist Guest House,300,Standard Non AC Double Type 1,536f8f751736a3f7c3a8d0b8b17a7b44
ObjectId(5b379a6ee15bc1a8984f10ee),Newspaper|AC,04/08/2016,05/08/2016,Jodhpur,India,"What should you know? Santosh Guest House is located at Paota, one of the prime locations in Jodhpur. The guest house provides a host of modern amenities like event management, party hall with decoration, sightseeing and car rental, a doctor on call, LCD TV in the rooms, 24 hours room service, air conditioned rooms, free car parking space, same day laundry service, free Wi-Fi, and meeting hall for the business travelers. It offers star category amenities in its deluxe rooms and service apartments.Why should you stay here? It is located conveniently at only 200 meters away from the circle and Paota Bus Stand and just 4 km from Jodhpur Airport. It offers all the comfort and luxury that a business traveler or a casual vacationer may require during the stay.",3,,26.2976742,73.0406952,2 Adults 2 Kids,"Paota Circle, Jodhpur",41054,Santosh Guest House,889,Deluxe Double Non AC,417637798d5a079edf51809a412a413e
ObjectId(5b379a6ee15bc1a8984f10ef),Newspaper,04/08/2016,05/08/2016,Jodhpur,India,"What should you know? The resort has well-furnished rooms inside the traditional mud houses, and lavishly decked tents. The rooms have modern amenities like multi-channel television for entertainment, telephone with direct dial facility, wireless internet, private bathroom with hot/cold running water at all times, tea/coffee maker, electronic safe to keep valuables, and business centre to catch up on work while on vacation. The resort also has a restaurant serving the local rajasthani cuisine as well as other continental delicacies, and a bar serving various drinks and cocktails. The resort has an indoor swimming pool, and a yoga meditation centre with ayurvedic massage option. The hotel also has a doctor-on-call for attending medical emergencies.Why should you stay here? The resort organises camel safaris through the dhanis and into the sand dunes.",1,,26.8299751,72.3155899,1 Adult 2 Kids,"Dechu, Jodhpur",41990,Hotel The Thar Oasis Resort And Camp,6033,Royal Hut Single,4ce8511984796cc38baae844c564ec32
